"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"1155","Hoxd11",0.00234216304732486,-4.74778138478437,0.003,0.042,0.0238399320042857,"Hoxd11"
"1156","Cnih3",0.00234216304732486,-4.75701201191753,0.003,0.042,0.0238399320042857,"Cnih3"
"1157","2700068H02Rik",0.000734469248124166,-4.76333846780039,0.003,0.042,0.00916334844742306,"2700068H02Rik"
"1158","Alkal1",0.0055513507875965,-4.76995519069841,0.004,0.042,0.046623070519453,"Alkal1"
"1159","Vsnl1",1.6087944636533e-06,-4.77017757200028,0.005,0.083,4.06276077743618e-05,"Vsnl1"
"1160","Plekhg4",0.0055513507875965,-4.77485992476601,0.004,0.042,0.046623070519453,"Plekhg4"
"1161","Lrrc69",2.24970636036851e-06,-4.77703749122813,0.012,0.125,5.5944735246719e-05,"Lrrc69"
"1162","Dcdc2c",0.00237527074820987,-4.77833525468815,0.003,0.042,0.0239935107924344,"Dcdc2c"
"1163","D030025P21Rik",0.00240880639995687,-4.78695899171058,0.003,0.042,0.0241656077672385,"D030025P21Rik"
"1164","4930500H12Rik",0.00237527074820987,-4.81178919179605,0.003,0.042,0.0239935107924344,"4930500H12Rik"
"1165","Prima1",5.43426732812202e-06,-4.81208297349794,0.006,0.083,0.000129004397982177,"Prima1"
"1166","Emx1",6.44046987089695e-06,-4.81982434624765,0.001,0.042,0.00014206861776962,"Emx1"
"1167","Exoc3l2",2.22525388006549e-06,-4.8210190092772,0.012,0.125,5.54307713968014e-05,"Exoc3l2"
"1168","Fam71e2",0.000734469248124166,-4.82272026657452,0.003,0.042,0.00916334844742306,"Fam71e2"
"1169","Abca8b",0.00541924117414498,-4.83787429496329,0.004,0.042,0.046041546100755,"Abca8b"
"1170","Gm27007",0.00237527074820987,-4.84420724688347,0.003,0.042,0.0239935107924344,"Gm27007"
"1171","4930547E14Rik",0.00240880639995687,-4.84761275740072,0.003,0.042,0.0241656077672385,"4930547E14Rik"
"1172","Mdga2",0.00548493698078626,-4.84899562953283,0.004,0.042,0.046288797707992,"Mdga2"
"1173","4930539E08Rik",0.00548493698078626,-4.8559400241277,0.004,0.042,0.046288797707992,"4930539E08Rik"
"1174","Gm43400",0.00234216304732486,-4.85762547683869,0.003,0.042,0.0238399320042857,"Gm43400"
"1175","Rac2",0.00234216304732486,-4.86110495897549,0.003,0.042,0.0238399320042857,"Rac2"
"1176","Gm13267",0.000734469248124166,-4.86712478883984,0.003,0.042,0.00916334844742306,"Gm13267"
"1177","Gm17638",0.0055513507875965,-4.87112716643234,0.004,0.042,0.046623070519453,"Gm17638"
"1178","Gdap1",0.000722208632613091,-4.87810229598752,0.003,0.042,0.00905666938517461,"Gdap1"
"1179","AI427809",3.84706962102255e-05,-4.87826518879559,0.007,0.083,0.00072895250632752,"AI427809"
"1180","Hdgfl1",2.05112534021952e-08,-4.87867826895114,0.001,0.042,6.22004821080648e-07,"Hdgfl1"
"1181","Slc23a3",0.00237527074820987,-4.88010545417494,0.003,0.042,0.0239935107924344,"Slc23a3"
"1182","Olfr1441",0.00230947842002707,-4.88212185921985,0.003,0.042,0.0238050178874993,"Olfr1441"
"1183","Slc26a4",0.000722208632613091,-4.88336078062251,0.003,0.042,0.00905666938517461,"Slc26a4"
"1184","Hspa1b",2.90521189366385e-08,-4.88678624772244,0.016,0.167,8.66652517443877e-07,"Hspa1b"
"1185","Foxp2",0.00237527074820987,-4.89432704181528,0.003,0.042,0.0239935107924344,"Foxp2"
"1186","Phldb2",1.60448695133445e-13,-4.89585084564227,0.037,0.333,7.68003933862606e-12,"Phldb2"
"1187","Tceal3",0.00015449730313692,-4.9079977993729,0.008,0.083,0.00243586867496929,"Tceal3"
"1188","Skint5",0.00230947842002707,-4.91175386982581,0.003,0.042,0.0238050178874993,"Skint5"
"1189","Egflam",5.75842978862893e-07,-4.92845318733427,0.011,0.125,1.5335222020736e-05,"Egflam"
"1190","Gm44284",0.000710138383230219,-4.93156236583159,0.003,0.042,0.00895899819050217,"Gm44284"
"1191","Lrrn4",1.32932985476073e-20,-4.94084380145431,0.012,0.25,1.0356752331213e-18,"Lrrn4"
"1192","Gm9801",0.00234216304732486,-4.94299310944995,0.003,0.042,0.0238399320042857,"Gm9801"
"1193","1700108J01Rik",0.00234216304732486,-4.94687436773171,0.003,0.042,0.0238399320042857,"1700108J01Rik"
"1194","Hspa1a",3.56902032481486e-05,-4.96195927260832,0.007,0.083,0.000683339094085795,"Hspa1a"
"1195","1700019L13Rik",0.00234216304732486,-4.96826391280306,0.003,0.042,0.0238399320042857,"1700019L13Rik"
"1196","Hoxa10",0.00541924117414498,-4.96833100908065,0.004,0.042,0.046041546100755,"Hoxa10"
"1197","Gm16192",0.00234216304732486,-4.97391847617995,0.003,0.042,0.0238399320042857,"Gm16192"
"1198","Gm5",0.00548493698078626,-4.97720752949802,0.004,0.042,0.046288797707992,"Gm5"
"1199","Mtag2",5.20077757461884e-08,-4.9780860709227,0.004,0.083,1.51442920746406e-06,"Mtag2"
"1200","Plcxd3",0.00237527074820987,-4.97837194752647,0.003,0.042,0.0239935107924344,"Plcxd3"
"1201","Ramp1",0.00234216304732486,-4.98220272573986,0.003,0.042,0.0238399320042857,"Ramp1"
"1202","Alox15",0.000123850953624341,-4.98519582603522,0.002,0.042,0.00200004952341315,"Alox15"
"1203","Angptl7",0.00227721203634932,-4.98609771415734,0.003,0.042,0.0237228482904755,"Angptl7"
"1204","Gm47646",0.00227721203634932,-4.98735157848306,0.003,0.042,0.0237228482904755,"Gm47646"
"1205","Cldn9",0.00227721203634932,-4.99651562197931,0.003,0.042,0.0237228482904755,"Cldn9"
"1206","Gm34059",7.63472875134579e-11,-5.00638864981865,0.012,0.167,3.32815095300481e-09,"Gm34059"
"1207","Rmst",7.50530089271962e-05,-5.00861626302891,0.008,0.083,0.00133248657182623,"Rmst"
"1208","Ncam2",0.00541924117414498,-5.01363290862562,0.004,0.042,0.046041546100755,"Ncam2"
"1209","Mettl7a2",0.00541924117414498,-5.01506414252282,0.004,0.042,0.046041546100755,"Mettl7a2"
"1210","Grm7",5.19727194947291e-06,-5.0260099563568,0.006,0.083,0.000123981176293045,"Grm7"
"1211","Ano10",0.000450519456559665,-5.03050631741152,0.01,0.083,0.00630253914062025,"Ano10"
"1212","Atp12a",7.59295230773884e-05,-5.03442141349247,0.008,0.083,0.0013464161313735,"Atp12a"
"1213","Chst7",1.42418111101136e-05,-5.03652558002095,0.006,0.083,0.000296306544502605,"Chst7"
"1214","Gm12953",0.00230947842002707,-5.04590589153553,0.003,0.042,0.0238050178874993,"Gm12953"
"1215","Slc30a3",0.00230947842002707,-5.04702647996724,0.003,0.042,0.0238050178874993,"Slc30a3"
"1216","Pclo",2.17737931063191e-07,-5.05328512082329,0.028,0.208,6.06313208418737e-06,"Pclo"
"1217","Vwa3a",4.9909960353692e-08,-5.05472527904404,0.004,0.083,1.45914409042021e-06,"Vwa3a"
"1218","Luzp2",0.000710138383230219,-5.0562009340056,0.003,0.042,0.00895899819050217,"Luzp2"
"1219","Dao",0.000710138383230219,-5.05653457617321,0.003,0.042,0.00895899819050217,"Dao"
"1220","9130017K11Rik",0.00234216304732486,-5.05926668089872,0.003,0.042,0.0238399320042857,"9130017K11Rik"
"1221","Meig1",1.54526984223e-05,-5.07831828706789,0.006,0.083,0.000318782639142857,"Meig1"
"1222","Gm11337",0.00227721203634932,-5.08167134098047,0.003,0.042,0.0237228482904755,"Gm11337"
"1223","Lhx5",0.00234216304732486,-5.08311667952544,0.003,0.042,0.0238399320042857,"Lhx5"
"1224","BC051142",0.000710138383230219,-5.08439151177274,0.003,0.042,0.00895899819050217,"BC051142"
"1225","Usp26",5.11246312482684e-28,-5.08892175270325,0.031,0.458,4.35361903426388e-26,"Usp26"
"1226","Tlx2",0.00230947842002707,-5.09018184503591,0.003,0.042,0.0238050178874993,"Tlx2"
"1227","Gm12132",3.21502403476633e-07,-5.09266073383,0.004,0.083,8.76945253373203e-06,"Gm12132"
"1228","Nme9",0.000698255798775785,-5.09410960801402,0.003,0.042,0.00887021048106585,"Nme9"
"1229","Vmn2r27",1.44371368119117e-05,-5.09704305444195,0.006,0.083,0.000299944316147617,"Vmn2r27"
"1230","Gm32282",0.00230947842002707,-5.09722283239026,0.003,0.042,0.0238050178874993,"Gm32282"
"1231","Plscr4",0.00541924117414498,-5.10017772002189,0.004,0.042,0.046041546100755,"Plscr4"
"1232","Sugct",5.91766232698493e-08,-5.10041545823441,0.017,0.167,1.71296442891993e-06,"Sugct"
"1233","2900052N01Rik",0.00230947842002707,-5.10116977946783,0.003,0.042,0.0238050178874993,"2900052N01Rik"
"1234","Gm47117",4.37766023594352e-09,-5.10657919958288,0.003,0.083,1.63154171694312e-07,"Gm47117"
"1235","Ctf2",2.53878126554286e-07,-5.10708991620315,0.01,0.125,7.01613758422761e-06,"Ctf2"
"1236","Ttc30b",2.96359198529589e-09,-5.11408970358158,0.008,0.125,1.14532273901396e-07,"Ttc30b"
"1237","Slc35d3",0.000123850953624341,-5.11744324497692,0.002,0.042,0.00200004952341315,"Slc35d3"
"1238","Gm27211",0.00230947842002707,-5.12306301600012,0.003,0.042,0.0238050178874993,"Gm27211"
"1239","Insm1",3.89536529399547e-05,-5.12818093036966,0.007,0.083,0.000737150070557515,"Insm1"
"1240","Gm13990",0.000121267984026267,-5.13188407718536,0.002,0.042,0.00197137864820504,"Gm13990"
"1241","Gm13269",0.000121267984026267,-5.13575868118077,0.002,0.042,0.00197137864820504,"Gm13269"
"1242","Marveld1",6.54053947247589e-30,-5.15483064230452,0.044,0.542,5.66859654753576e-28,"Marveld1"
"1243","Irx2",5.16514945621263e-07,-5.1605929638007,0.011,0.125,1.38560337152283e-05,"Irx2"
"1244","Npb",0.00541924117414498,-5.16098215263887,0.004,0.042,0.046041546100755,"Npb"
"1245","Gm31508",0.00227721203634932,-5.16289072896915,0.003,0.042,0.0237228482904755,"Gm31508"
"1246","Gm28294",0.000710138383230219,-5.16403659137072,0.003,0.042,0.00895899819050217,"Gm28294"
"1247","Gm49870",0.00227721203634932,-5.16863479766819,0.003,0.042,0.0237228482904755,"Gm49870"
"1248","Unc5d",4.56325460857138e-09,-5.16885665056923,0.022,0.208,1.69639569166865e-07,"Unc5d"
"1249","1700021F07Rik",0.000121267984026267,-5.17153178409233,0.002,0.042,0.00197137864820504,"1700021F07Rik"
"1250","A830052D11Rik",0.00234216304732486,-5.17348364444155,0.003,0.042,0.0238399320042857,"A830052D11Rik"
"1251","Rasgef1c",4.37766023594352e-09,-5.17530942291847,0.003,0.083,1.63154171694312e-07,"Rasgef1c"
"1252","Gm12718",0.00541924117414498,-5.17901945716165,0.004,0.042,0.046041546100755,"Gm12718"
"1253","3830417A13Rik",0.00227721203634932,-5.1794164566071,0.003,0.042,0.0237228482904755,"3830417A13Rik"
"1254","Hoxc4",0.00227721203634932,-5.18200292161709,0.003,0.042,0.0237228482904755,"Hoxc4"
"1255","Hoxd8",0.000121267984026267,-5.19192834634113,0.002,0.042,0.00197137864820504,"Hoxd8"
"1256","Gm10754",4.27549982775012e-09,-5.20003110713035,0.003,0.083,1.60161754417023e-07,"Gm10754"
"1257","Mafb",0.000156170607044434,-5.20570490880695,0.008,0.083,0.00245960309825788,"Mafb"
"1258","Rgsl1",6.44046987089695e-06,-5.20844434480314,0.001,0.042,0.00014206861776962,"Rgsl1"
"1259","4930512H18Rik",0.000121267984026267,-5.20969331024122,0.002,0.042,0.00197137864820504,"4930512H18Rik"
"1260","Pdzd3",0.000121267984026267,-5.21203392606493,0.002,0.042,0.00197137864820504,"Pdzd3"
"1261","Gm50147",4.97019164670195e-06,-5.21217720245311,0.006,0.083,0.000119146312682886,"Gm50147"
"1262","Adcy2",4.2297184603669e-22,-5.21268018096363,0.035,0.417,3.33078958542978e-20,"Adcy2"
"1263","Gpr182",1.58268255167456e-06,-5.22279643154024,0.005,0.083,4.00372216483201e-05,"Gpr182"
"1264","Gm39307",0.00541924117414498,-5.22733570390169,0.004,0.042,0.046041546100755,"Gm39307"
"1265","Ccno",1.45764372635357e-12,-5.22769607987101,0.031,0.292,6.90941995466043e-11,"Ccno"
"1266","Fam83f",0.000121267984026267,-5.22825485138317,0.002,0.042,0.00197137864820504,"Fam83f"
"1267","Prr23a1",0.000121267984026267,-5.23853291871145,0.002,0.042,0.00197137864820504,"Prr23a1"
"1268","Sytl5",3.7521781413797e-05,-5.24098790877991,0.007,0.083,0.000715600953604017,"Sytl5"
"1269","Sfta2",1.4822511167056e-06,-5.24326779429154,0.005,0.083,3.77574471415424e-05,"Sfta2"
"1270","Gm26555",0.000686558212069979,-5.25062721785127,0.003,0.042,0.00876723464009502,"Gm26555"
"1271","Erich4",0.000710138383230219,-5.25301651957069,0.003,0.042,0.00895899819050217,"Erich4"
"1272","Thbs1",0.000123850953624341,-5.2621288018353,0.002,0.042,0.00200004952341315,"Thbs1"
"1273","Gm38304",0.000698255798775785,-5.2630678174042,0.003,0.042,0.00887021048106585,"Gm38304"
"1274","Stoml3",0.00541924117414498,-5.26393458120378,0.004,0.042,0.046041546100755,"Stoml3"
"1275","Hrc",0.000686558212069979,-5.2662790489896,0.003,0.042,0.00876723464009502,"Hrc"
"1276","Gm40513",0.000118735863607043,-5.26922445017276,0.002,0.042,0.00196587557915514,"Gm40513"
"1277","Fgg",0.00227721203634932,-5.27483972428409,0.003,0.042,0.0237228482904755,"Fgg"
"1278","1700031A10Rik",0.00227721203634932,-5.2783917158363,0.003,0.042,0.0237228482904755,"1700031A10Rik"
"1279","4930444F02Rik",0.000118735863607043,-5.27996638527428,0.002,0.042,0.00196587557915514,"4930444F02Rik"
"1280","Gm49742",0.000118735863607043,-5.28755679493221,0.002,0.042,0.00196587557915514,"Gm49742"
"1281","Has1",0.000686558212069979,-5.29210136494035,0.003,0.042,0.00876723464009502,"Has1"
"1282","Hic1",0.000686558212069979,-5.2966079076099,0.003,0.042,0.00876723464009502,"Hic1"
"1283","9030625G05Rik",0.00227721203634932,-5.297432670568,0.003,0.042,0.0237228482904755,"9030625G05Rik"
"1284","Padi3",1.77345802018269e-10,-5.29777548280724,0.003,0.083,7.37949989250449e-09,"Padi3"
"1285","Gm11534",4.88920453582346e-08,-5.30092840846595,0.004,0.083,1.43224357672412e-06,"Gm11534"
"1286","Grxcr1",0.000123850953624341,-5.30306690354073,0.002,0.042,0.00200004952341315,"Grxcr1"
"1287","Rab32",1.98641162180736e-11,-5.312622728543,0.006,0.125,8.843456238484e-10,"Rab32"
"1288","Nxf3",4.17566113141567e-09,-5.32119341975431,0.003,0.083,1.57631207710942e-07,"Nxf3"
"1289","Cebpa",5.06320910808845e-15,-5.32465596849006,0.004,0.125,2.46381474439108e-13,"Cebpa"
"1290","Nrxn3",1.16914255380803e-08,-5.32687411247626,0.008,0.125,4.2178401442429e-07,"Nrxn3"
"1291","9530059O14Rik",1.73789799752124e-16,-5.32722920458385,0.038,0.375,1.17847185044877e-14,"9530059O14Rik"
"1292","Klhl40",1.77345802018269e-10,-5.32750623420332,0.003,0.083,7.37949989250449e-09,"Klhl40"
"1293","Lhx4",0.000121267984026267,-5.33345139820761,0.002,0.042,0.00197137864820504,"Lhx4"
"1294","Gm7598",0.00227721203634932,-5.34824683292126,0.003,0.042,0.0237228482904755,"Gm7598"
"1295","Gm35460",0.000698255798775785,-5.35174271619494,0.003,0.042,0.00887021048106585,"Gm35460"
"1296","Gm10203",0.000686558212069979,-5.36319265119758,0.003,0.042,0.00876723464009502,"Gm10203"
"1297","Gm43714",0.000118735863607043,-5.36610683006621,0.002,0.042,0.00196587557915514,"Gm43714"
"1298","Wdr27",9.29794271345966e-14,-5.37477648847535,0.074,0.458,4.47983443829091e-12,"Wdr27"
"1299","BC051077",0.000698255798775785,-5.37759714708501,0.003,0.042,0.00887021048106585,"BC051077"
"1300","Sspo",0.000121267984026267,-5.37882568401551,0.002,0.042,0.00197137864820504,"Sspo"
"1301","Ephb1",1.18709367853016e-08,-5.38341972526088,0.008,0.125,4.27207889666617e-07,"Ephb1"
"1302","Gm50270",0.000686558212069979,-5.3838184354591,0.003,0.042,0.00876723464009502,"Gm50270"
"1303","Tm6sf2",0.000116253657757932,-5.38689860876072,0.002,0.042,0.00195047803571642,"Tm6sf2"
"1304","C730002L08Rik",0.00541924117414498,-5.39867962125909,0.004,0.042,0.046041546100755,"C730002L08Rik"
"1305","Kdm4d",0.000121267984026267,-5.40338170532366,0.002,0.042,0.00197137864820504,"Kdm4d"
"1306","Gm27011",0.000121267984026267,-5.40763988642885,0.002,0.042,0.00197137864820504,"Gm27011"
"1307","Gm6329",3.39612319127796e-07,-5.41676106945372,0.004,0.083,9.19464258459302e-06,"Gm6329"
"1308","Mecom",2.58988136344147e-33,-5.41701868221154,0.032,0.5,2.69035406598065e-31,"Mecom"
"1309","Gm5127",6.62427596489522e-06,-5.42876541989232,0.001,0.042,0.000144814582175851,"Gm5127"
"1310","Gm10685",4.27549982775012e-09,-5.42915478161659,0.003,0.083,1.60161754417023e-07,"Gm10685"
"1311","Gm28376",6.40450719282336e-10,-5.43151845367601,0.067,0.375,2.60574491259122e-08,"Gm28376"
"1312","Hdc",4.27549982775012e-09,-5.43320131650439,0.003,0.083,1.60161754417023e-07,"Hdc"
"1313","Lin7a",0.000118735863607043,-5.43700298814332,0.002,0.042,0.00196587557915514,"Lin7a"
"1314","Lrrc17",0.00227721203634932,-5.44635569675336,0.003,0.042,0.0237228482904755,"Lrrc17"
"1315","Gm4489",0.000118735863607043,-5.44772895922978,0.002,0.042,0.00196587557915514,"Gm4489"
"1316","Cntnap3",2.08353126122302e-11,-5.4486207133259,0.017,0.208,9.24772193428289e-10,"Cntnap3"
"1317","Krt27",6.62427596489522e-06,-5.44941607072154,0.001,0.042,0.000144814582175851,"Krt27"
"1318","Tmem236",6.62427596489522e-06,-5.45006212843103,0.001,0.042,0.000144814582175851,"Tmem236"
"1319","Gm20043",0.000686558212069979,-5.45564540970938,0.003,0.042,0.00876723464009502,"Gm20043"
"1320","4930500M09Rik",0.000116253657757932,-5.45902351549272,0.002,0.042,0.00195047803571642,"4930500M09Rik"
"1321","9330111N05Rik",0.00541924117414498,-5.46002577355508,0.004,0.042,0.046041546100755,"9330111N05Rik"
"1322","4930558C23Rik",0.000686558212069979,-5.46103087651445,0.003,0.042,0.00876723464009502,"4930558C23Rik"
"1323","Traf1",2.26960966316962e-17,-5.46110553034318,0.01,0.208,1.56070294537303e-15,"Traf1"
"1324","Tmem252",0.000686558212069979,-5.46242496456322,0.003,0.042,0.00876723464009502,"Tmem252"
"1325","C130073E24Rik",0.000118735863607043,-5.46840456272379,0.002,0.042,0.00196587557915514,"C130073E24Rik"
"1326","Il1rapl2",6.32706227411518e-12,-5.472847856433,0.01,0.167,2.85146095781431e-10,"Il1rapl2"
"1327","Gm44626",1.67816765412822e-10,-5.48442053580266,0.003,0.083,7.04301479370087e-09,"Gm44626"
"1328","Mageb18",0.000121267984026267,-5.4851069142187,0.002,0.042,0.00197137864820504,"Mageb18"
"1329","Dennd2d",0.000116253657757932,-5.48714426035042,0.002,0.042,0.00195047803571642,"Dennd2d"
"1330","Ntn5",4.07809287819135e-09,-5.49254587078237,0.003,0.083,1.54745664214686e-07,"Ntn5"
"1331","Gm43731",1.83268603058398e-12,-5.49323488969044,0.002,0.083,8.49473173733023e-11,"Gm43731"
"1332","Gm10718",2.05112534021952e-08,-5.49324683657506,0.001,0.042,6.22004821080648e-07,"Gm10718"
"1333","Sertm1",0.000686558212069979,-5.49454275976964,0.003,0.042,0.00876723464009502,"Sertm1"
"1334","Gm47510",6.62427596489522e-06,-5.50520497169544,0.001,0.042,0.000144814582175851,"Gm47510"
"1335","Trim43c",0.00227721203634932,-5.51083543378165,0.003,0.042,0.0237228482904755,"Trim43c"
"1336","1700054M17Rik",6.44046987089695e-06,-5.51235911047617,0.001,0.042,0.00014206861776962,"1700054M17Rik"
"1337","Elmod1",0.000118735863607043,-5.51449998744603,0.002,0.042,0.00196587557915514,"Elmod1"
"1338","A930016O22Rik",0.00541924117414498,-5.51477718392984,0.004,0.042,0.046041546100755,"A930016O22Rik"
"1339","Vinac1",6.44046987089695e-06,-5.54305932663994,0.001,0.042,0.00014206861776962,"Vinac1"
"1340","C1rb",6.62427596489522e-06,-5.55221406321926,0.001,0.042,0.000144814582175851,"C1rb"
"1341","Lyzl4",0.000686558212069979,-5.55258102934438,0.003,0.042,0.00876723464009502,"Lyzl4"
"1342","Adgra2",4.501792968612e-08,-5.57332346003019,0.004,0.083,1.32405143797711e-06,"Adgra2"
"1343","Gm48479",6.44046987089695e-06,-5.57395810876266,0.001,0.042,0.00014206861776962,"Gm48479"
"1344","Ngef",0.00541924117414498,-5.57478561291903,0.004,0.042,0.046041546100755,"Ngef"
"1345","Esr1",1.8256197059738e-27,-5.57622316562322,0.021,0.375,1.54565617534094e-25,"Esr1"
"1346","Zmat1",0.000686558212069979,-5.58013370861247,0.003,0.042,0.00876723464009502,"Zmat1"
"1347","Gm20754",6.62427596489522e-06,-5.58091129339353,0.001,0.042,0.000144814582175851,"Gm20754"
"1348","Carmil3",6.44046987089695e-06,-5.58943385410711,0.001,0.042,0.00014206861776962,"Carmil3"
"1349","Gm38411",6.44046987089695e-06,-5.59059263761538,0.001,0.042,0.00014206861776962,"Gm38411"
"1350","Cyp1a1",6.44046987089695e-06,-5.59546605056607,0.001,0.042,0.00014206861776962,"Cyp1a1"
"1351","4930447J18Rik",0.000116253657757932,-5.59855168577971,0.002,0.042,0.00195047803571642,"4930447J18Rik"
"1352","Gm29260",0.000116253657757932,-5.60045985086818,0.002,0.042,0.00195047803571642,"Gm29260"
"1353","1700112J16Rik",0.000118735863607043,-5.60094631667408,0.002,0.042,0.00196587557915514,"1700112J16Rik"
"1354","Gm11541",6.44046987089695e-06,-5.60210855390093,0.001,0.042,0.00014206861776962,"Gm11541"
"1355","Gm16208",0.000686558212069979,-5.61092202212384,0.003,0.042,0.00876723464009502,"Gm16208"
"1356","4933408N05Rik",3.48065667336343e-05,-5.61231547441121,0.007,0.083,0.000670804977562555,"4933408N05Rik"
"1357","Gm17767",5.48566908648793e-14,-5.61582157407583,0.008,0.167,2.65176881550458e-12,"Gm17767"
"1358","Mogat2",2.05486764848872e-15,-5.61617820391323,0.001,0.083,1.0066102490774e-13,"Mogat2"
"1359","Gm13594",2.05112534021952e-08,-5.61698455583289,0.001,0.042,6.22004821080648e-07,"Gm13594"
"1360","9230116L04Rik",0.00541924117414498,-5.61729071402453,0.004,0.042,0.046041546100755,"9230116L04Rik"
"1361","Csf3r",1.63241725397438e-10,-5.6207725454102,0.003,0.083,6.87069411464449e-09,"Csf3r"
"1362","Elovl3",0.000686558212069979,-5.62746390134034,0.003,0.042,0.00876723464009502,"Elovl3"
"1363","E330021D16Rik",0.000686558212069979,-5.62874580763745,0.003,0.042,0.00876723464009502,"E330021D16Rik"
"1364","Gm12088",4.07809287819135e-09,-5.63257503235238,0.003,0.083,1.54745664214686e-07,"Gm12088"
"1365","Igf2",0.00541924117414498,-5.63324522862732,0.004,0.042,0.046041546100755,"Igf2"
"1366","Gm12973",6.44046987089695e-06,-5.63741507983714,0.001,0.042,0.00014206861776962,"Gm12973"
"1367","Gm43458",0.00227721203634932,-5.63767964788667,0.003,0.042,0.0237228482904755,"Gm43458"
"1368","Epha6",1.22394841065422e-05,-5.64254126098801,0.014,0.125,0.000257204768591856,"Epha6"
"1369","Duox2",2.05112534021952e-08,-5.64829725382935,0.001,0.042,6.22004821080648e-07,"Duox2"
"1370","Olig1",0.000686558212069979,-5.64886302420059,0.003,0.042,0.00876723464009502,"Olig1"
"1371","Slco1b2",0.00227721203634932,-5.64991562889157,0.003,0.042,0.0237228482904755,"Slco1b2"
"1372","Nxpe2",6.44046987089695e-06,-5.65215427791117,0.001,0.042,0.00014206861776962,"Nxpe2"
"1373","Gm12195",6.44046987089695e-06,-5.66218585700859,0.001,0.042,0.00014206861776962,"Gm12195"
"1374","Slc39a2",6.44046987089695e-06,-5.66221083949023,0.001,0.042,0.00014206861776962,"Slc39a2"
"1375","Mogat1",6.44046987089695e-06,-5.66585966310138,0.001,0.042,0.00014206861776962,"Mogat1"
"1376","AC168977.1",1.45554000893577e-10,-5.67016716095189,0.006,0.125,6.2519925251854e-09,"AC168977.1"
"1377","Kcnmb2",4.17566113141567e-09,-5.67421192432482,0.003,0.083,1.57631207710942e-07,"Kcnmb2"
"1378","A630014C17Rik",0.000116253657757932,-5.6759936990953,0.002,0.042,0.00195047803571642,"A630014C17Rik"
"1379","Mrgpra2b",6.44046987089695e-06,-5.68750741891552,0.001,0.042,0.00014206861776962,"Mrgpra2b"
"1380","Gm47872",0.000116253657757932,-5.68937713900596,0.002,0.042,0.00195047803571642,"Gm47872"
"1381","Gm1647",6.44046987089695e-06,-5.69117039784185,0.001,0.042,0.00014206861776962,"Gm1647"
"1382","Gm49236",6.44046987089695e-06,-5.69688937362112,0.001,0.042,0.00014206861776962,"Gm49236"
"1383","5930435M05Rik",6.44046987089695e-06,-5.70057298509269,0.001,0.042,0.00014206861776962,"5930435M05Rik"
"1384","Neurog1",0.000116253657757932,-5.70941964210846,0.002,0.042,0.00195047803571642,"Neurog1"
"1385","Gm48829",6.44046987089695e-06,-5.71002899008371,0.001,0.042,0.00014206861776962,"Gm48829"
"1386","Pirb",0.000686558212069979,-5.72163520637736,0.003,0.042,0.00876723464009502,"Pirb"
"1387","Slc16a7",0.000686558212069979,-5.72838882218386,0.003,0.042,0.00876723464009502,"Slc16a7"
"1388","Fam151a",0.000686558212069979,-5.73110830947301,0.003,0.042,0.00876723464009502,"Fam151a"
"1389","Tktl2",2.05112534021952e-08,-5.7315019426384,0.001,0.042,6.22004821080648e-07,"Tktl2"
"1390","Gm7102",6.44046987089695e-06,-5.73900057781851,0.001,0.042,0.00014206861776962,"Gm7102"
"1391","Olfr212",0.000116253657757932,-5.74268452057949,0.002,0.042,0.00195047803571642,"Olfr212"
"1392","Akr1c21",6.26154926458664e-06,-5.75147263756253,0.001,0.042,0.00014206861776962,"Akr1c21"
"1393","Dlgap2",5.56313258542703e-11,-5.75224989091923,0.075,0.417,2.43233441727611e-09,"Dlgap2"
"1394","Gm16275",0.000116253657757932,-5.75323750568397,0.002,0.042,0.00195047803571642,"Gm16275"
"1395","Plau",2.05112534021952e-08,-5.7561578996805,0.001,0.042,6.22004821080648e-07,"Plau"
"1396","Zfy2",0.000116253657757932,-5.76576634669,0.002,0.042,0.00195047803571642,"Zfy2"
"1397","Gm8947",2.05112534021952e-08,-5.77406939349065,0.001,0.042,6.22004821080648e-07,"Gm8947"
"1398","Ankrd2",0.000116253657757932,-5.78595889260936,0.002,0.042,0.00195047803571642,"Ankrd2"
"1399","1110032F04Rik",2.05112534021952e-08,-5.78622127245245,0.001,0.042,6.22004821080648e-07,"1110032F04Rik"
"1400","Zfp703",0.000116253657757932,-5.79347274802117,0.002,0.042,0.00195047803571642,"Zfp703"
"1401","Gpr119",6.26154926458664e-06,-5.79471621210266,0.001,0.042,0.00014206861776962,"Gpr119"
"1402","Pramel5",2.05112534021952e-08,-5.79798747262795,0.001,0.042,6.22004821080648e-07,"Pramel5"
"1403","A330093E20Rik",3.88956808905658e-09,-5.79847178562092,0.003,0.083,1.48360686980239e-07,"A330093E20Rik"
"1404","Prdm13",6.26154926458664e-06,-5.79886982095289,0.001,0.042,0.00014206861776962,"Prdm13"
"1405","Treml1",6.44046987089695e-06,-5.81560880094626,0.001,0.042,0.00014206861776962,"Treml1"
"1406","Nmur1",0.00227721203634932,-5.82181860956681,0.003,0.042,0.0237228482904755,"Nmur1"
"1407","Gm26608",6.26154926458664e-06,-5.83278864102216,0.001,0.042,0.00014206861776962,"Gm26608"
