"logFC","isDE","Transcript_Name"
"6.2597806056162","Up","RP24-351P7.1"
"6.1289361058561198","Up","4933427J07Rik"
"2.80513324248051","Up","RLTR9F"
"3.8128543406566","Up","Gm13622"
"2.01354673999727","Up","RMER15-int"
"2.9003407456465999","Up","RLTR1D"
"9.4609333990175006","Up","Gm12280"
"2.7078353532563999","Up","Arid5a"
"5.7390616835594201","Up","Gm13510"
"4.9932749229587898","Up","Gm12394"
"3.0727586407976699","Up","Hist1h4d"
"6.4084905139047903","Up","0610039K10Rik"
"2.9407877942291401","Up","Snai3"
"2.18521843225128","Up","Charlie1"
"4.6232009596902097","Up","Gm37253"
"3.91039406541752","Up","Gm22767"
"5.18450364290059","Up","Olfr18"
"-1.84717934266844","Down","Cbx7"
"6.7994956080897104","Up","Olfr121"
"-1.8316801677452299","Down","Mycn"
"6.8732988207604304","Up","Gm10634"
"3.9616157102691298","Up","MER99"
"3.4945048533940799","Up","AI481877"
"5.8640802833801304","Up","A230108P19Rik"
"2.3687253033458799","Up","RLTR20B3"
"6.6479642048749996","Up","Obox3-ps2"
"2.9593736294422301","Up","L1M7"
"4.18547153754891","Up","Gm43071"
"3.0666824651981202","Up","Charlie2a"
"2.1802248675824898","Up","L4"
"-1.8530119502703899","Down","Zfp462"
"3.1662045164872299","Up","5S"
"3.32135815627761","Up","LTR16B2"
"2.92089930066496","Up","Ccdc63"
"4.1496853847761601","Up","Cpxm2"
"3.3610003428782198","Up","Gm44366"
"3.1260437594384798","Up","RLTR9C"
"6.4614839840896803","Up","Olfr60"
"2.2290109686189599","Up","RLTR12E"
"2.4853262999272201","Up","Ficd"
"3.17122650637732","Up","Gm29170"
"2.3183099051605001","Up","RLTR34C_MM"
"4.4716784935729601","Up","Speer4e"
"4.0741050292817098","Up","Gm43775"
"2.0565227923465499","Up","Zfp345"
"3.2601663025595702","Up","MLTR32C_MM"
"4.6603127432100999","Up","LTR81"
"2.82871234961183","Up","Gm32996"
"3.77857849250648","Up","Samd12"
"2.5703571311536701","Up","Charlie4a"
"8.8607482524833596","Up","Gm44974"
"4.4773637337576897","Up","Gm4810"
"4.9846832793384204","Up","Gm16157"
"2.10788986483138","Up","Lefty2"
"7.9061732489262297","Up","Guca1b"
"-1.75991961529504","Down","Ulk1"
"4.4956762513940003","Up","5730522E02Rik"
"5.4529060642447504","Up","MER125"
"4.7128204900456696","Up","Gm37759"
"3.1424099762085498","Up","Gm10482"
"-1.9498078225751001","Down","Zfp532"
"6.0113705513559301","Up","Gm24439"
"2.34604171555742","Up","RLTR12A"
"2.6712038847987101","Up","RLTR12H"
"2.5937636343086301","Up","MLTR25C"
"-1.77340930020886","Down","Mdm4"
"2.2451977973984998","Up","Zswim5"
"2.54695400428793","Up","RLTR13D3"
"5.5022855564423603","Up","Cyp2a21-ps"
"6.6888817662529902","Up","Gm16038"
"2.6448354375604799","Up","Pdlim3"
"-1.9295869382720701","Down","Tmem245"
"2.3278812740735799","Up","L3b"
"3.92800176205311","Up","Itpr2"
"2.3921229011619198","Up","Coq10a"
"-1.78597275318343","Down","Dlc1"
"3.7644544542690199","Up","9330020H09Rik"
"4.3199148258372198","Up","Gm7663"
"8.8031333789378206","Up","Gm37730"
"2.3346373507446998","Up","Usp26"
"2.1410408276052202","Up","RMER13A1"
"4.1819871066675498","Up","Pcsk9"
"2.15716204854479","Up","Bnip3"
"3.3255384385936999","Up","HERV16-int"
"2.2875690502570198","Up","Pramel7"
"3.3212784801289401","Up","ERV3-16A3_LTR"
"2.6838986192187","Up","Gm13231"
"6.7775366844190001","Up","A630010A05Rik"
"4.2028987451555899","Up","LTR81B"
"2.8729743490152502","Up","Fmn1"
"2.21279100786573","Up","Ddhd1"
"3.5027370301912102","Up","LTR48B"
"2.0049880868386998","Up","Pmaip1"
"7.4335607878630903","Up","Gm1982"
"9.5448634356812594","Up","BB287469"
"2.64293233523729","Up","Platr16"
"6.1357595579715998","Up","Gm44051"
"-1.8042280383071001","Down","Lrp2"
"4.8190028125888196","Up","Loxhd1"
"7.7964404984200497","Up","Gm37280"
"2.3345844833534799","Up","Arl5c"
"2.6071365567607598","Up","RLTR20A2B_MM"
"-1.7548294104434401","Down","Sall1"
"-1.62900510572681","Down","Tfcp2l1"
"3.3155193246292001","Up","2810429I04Rik"
"2.4520360479140701","Up","Col6a4"
"3.84006577324869","Up","Ricksha_0"
"2.64380795143967","Up","Scml2"
"4.0801212305669701","Up","MER70-int"
"6.9103035153743697","Up","Gm26750"
"4.4126119920582401","Up","Sox18"
"3.8194621965917999","Up","Gm6786"
"4.7618258718542803","Up","Eulor8"
"2.0099035610153","Up","L1MD3"
"-1.7985513659802399","Down","Slc29a1"
"2.2150836243749801","Up","Charlie5"
"2.3121648881499599","Up","Slc38a6"
"-1.80216614409843","Down","Kmt2a"
"6.6519200787855901","Up","Gm12361"
"3.9026894583340601","Up","Gm26909"
"4.8462434190336996","Up","Gm11693"
"-1.9520921206965101","Down","Ptgfrn"
"2.2911255163400699","Up","L1MEd"
"4.67347898607213","Up","Speer4cos"
"2.8862816338215","Up","Hmgn3"
"-1.8579183441878899","Down","Agtrap"
"-1.7782001349340999","Down","Tgif1"
"2.02389190521885","Up","Lefty1"
"-1.98048708661082","Down","Socs2"
"3.8404438730320898","Up","RLTR1"
"-1.84872951025871","Down","Il6st"
"4.0144704766388699","Up","Gm26678"
"4.3801635291028704","Up","Gm43391"
"-1.7532208222574399","Down","Lifr"
"2.0260711334130601","Up","L1ME4a"
"-1.7500408426485601","Down","Etnk1"
"4.79760141649039","Up","Charlie10a"
"-1.8223177373669099","Down","Zfp710"
"6.0667166565811801","Up","Gm21847"
"2.2408514440380398","Up","Flt4"
"-1.79649980453897","Down","Gigyf1"
"4.1697109696885599","Up","Gm11474"
"9.4483740162621004","Up","Olfr451-ps1"
"-1.8131949361172699","Down","Tnrc6c"
"2.3910190926869701","Up","RLTR1C"
"3.6529925696308299","Up","L1M2a"
"5.6846335417102303","Up","Gm16202"
"3.9453410886279099","Up","LTR84b"
"3.0787161236074101","Up","FAM"
"-1.89392291387913","Down","Rasgrp2"
"2.29920133287255","Up","AmnSINE1"
"4.2466486243174","Up","Slc1a7"
"5.1484561826698796","Up","Helitron1Na_Mam"
"5.4138029324530601","Up","4930483J18Rik"
"-1.82657230307032","Down","Icam1"
"2.1506947325827399","Up","Fam107b"
"3.7504951291987001","Up","Hist1h2be"
"-1.5610800322418901","Down","Esrrb"
"7.4473851339273001","Up","Ifna13"
"-1.8466268773026799","Down","Sdc4"
"4.2401207907128899","Up","LTR85a"
"3.8887474600075298","Up","Tmc5"
"9.6425063824270101","Up","Ighv6-5"
"4.3073315205644702","Up","Gm7224"
"2.4843107303674401","Up","SYNREP_MM"
"2.8207072544709701","Up","Strip2"
"4.3605490036866099","Up","Scn1a"
"7.5965558564584299","Up","Gm32158"
"6.8408741644907796","Up","RLTR46"
"-1.71111437273665","Down","Aebp2"
"2.1819326826307401","Up","RLTR20B5_MM"
"4.0238221585446396","Up","Gm30613"
"-1.6897399105895401","Down","Pim3"
"-1.8519069815256","Down","Sema4b"
"2.2245640919624399","Up","IAPLTR1_Mm"
"-1.7049318294770699","Down","Amotl2"
"2.50651704069679","Up","Thnsl2"
"3.0483039972037602","Up","Ovol1"
"2.5037043955196201","Up","MER77B"
"-1.5714281131013501","Down","Zfp568"
"-1.7489503311469401","Down","Chd2"
"4.64932601298176","Up","Gm16282"
"4.4923204444421101","Up","1600015I10Rik"
"3.5102324525512798","Up","Gpr50"
"3.9319059324071302","Up","Gm43062"
"2.3842008556773","Up","Gm24270"
"5.8836625886795098","Up","Cypt3"
"2.4007874423348601","Up","MER90a"
"-1.6967370111248401","Down","Epha2"
"-1.66577641811232","Down","Slc6a6"
"2.4543538896699402","Up","MLT1J2"
"-1.6183488041937599","Down","Tbx3"
"2.1586138977620299","Up","Dll1"
"9.3329595494717399","Up","Rdh9"
"-1.8724684934776901","Down","Ddx58"
"-1.80989716588177","Down","Slc45a4"
"4.64649684816946","Up","ALINE"
"2.5059917197057402","Up","RLTR19A2"
"5.3326765715376299","Up","Prkg1"
"2.3278420401097302","Up","Amn1"
"6.2227291043353201","Up","Gm13450"
"-1.91793475545154","Down","Lrrc8d"
"7.69796716588304","Up","Gm15292"
"2.3083802810546699","Up","Lgals9"
"3.38427042706495","Up","Gm10073"
"2.8128044788417998","Up","Kank4os"
"4.2422404166834298","Up","Gm43684"
"2.66991505766768","Up","Gm17655"
"3.08404501730808","Up","LTR37B"
"5.0812297958952204","Up","2310039L15Rik"
"5.9308821091534503","Up","Gm26103"
"2.6684409958135298","Up","Kanga2_a"
"4.2046177445193296","Up","Tigger8"
"2.1344858525210602","Up","MER34A1"
"7.3417609098679497","Up","Nepn"
"3.8534146811542902","Up","Ppp2r2b"
"6.0503039176137099","Up","Mam_R4"
"2.9632373117889199","Up","Cngb1"
"2.6878962867544001","Up","Gm12031"
"2.8000500732925899","Up","Flrt2"
"3.6987361656679498","Up","Adamts5"
"2.22628208885844","Up","Hist1h1c"
"7.4287091558685496","Up","Gm23177"
"-1.5749808117786299","Down","Utf1"
"3.9992388735363198","Up","ERVB2_1-I_MM-int"
"6.1615140850633301","Up","Olfm3"
"4.7004963758872602","Up","Gm12531"
"2.7770893067181901","Up","Tigger2b"
"2.9561186023077899","Up","Sytl2"
"-1.9487512895779799","Down","Dgke"
"6.4052579230706996","Up","Gm42857"
"3.35371288502047","Up","Vstm2b"
"4.1560144250400004","Up","Gm11532"
"4.1100738986782002","Up","LTR82B"
"2.3445525782944698","Up","MER74A"
"-1.8702658074512299","Down","Slc1a4"
"5.6263994634017802","Up","Vsx1"
"4.3719586973484503","Up","Fthl17f"
"9.4457645392154106","Up","Gm11290"
"3.1644687714684698","Up","L1M3b"
"2.2450070969732998","Up","Them4"
"2.18604344710397","Up","MLTR31FA_MM"
"-1.8119741548491299","Down","Plxnb2"
"-1.7822347077549301","Down","Trim2"
"-1.9770196002271001","Down","Mirg"
"-1.58412868578593","Down","Aff1"
"-1.5473693642997299","Down","Jmjd1c"
"3.8056856791333802","Up","Gm9117"
"-1.78337524909823","Down","Gli2"
"6.7694126609519998","Up","n-R5s155"
"6.0605056017425198","Up","Asb12"
"-1.9641291624713699","Down","Csnk1g1"
"-1.9586553268340601","Down","Mb21d2"
"2.41620539452579","Up","Cfap157"
"4.99632503904221","Up","Olfr449"
"4.0401261692613604","Up","Hist1h2bp"
"3.93824348932527","Up","Hist1h3a"
"-1.83216840125378","Down","Ly75"
"9.0797028128248893","Up","Amy1"
"5.0201877003155699","Up","Helitron2Na_Mam"
"-1.9004850228462999","Down","Slc39a14"
"6.7743161731539798","Up","4933412L11Rik"
"2.9405808361823502","Up","LTR87"
"5.4307632330079203","Up","4930412F09Rik"
"2.37542327019165","Up","L1M1"
"2.8652071139385402","Up","MER68-int"
"-1.69590730077337","Down","Gdf3"
"2.19763452294867","Up","Platr27"
"5.9680689181340103","Up","Gm29205"
"3.66318284781847","Up","Kanga1a"
"2.8430400462649201","Up","Tspan1"
"-1.59478030408792","Down","Lama1"
"4.03553798051811","Up","RP24-380D10.3"
"-1.53856725179325","Down","Dido1"
"-1.9155849754265299","Down","Tnrc18"
"5.50703164594323","Up","Tsga8"
"5.2477589449165203","Up","Obox7"
"-1.68284051980167","Down","Ier2"
"-1.7978000278416","Down","Setd1b"
"-1.7413835787462399","Down","Folr1"
"4.3377296782132699","Up","Hist1h4a"
"-1.56311690753636","Down","Zfp740"
"-1.94551258228213","Down","Nr4a1"
"5.2383833436436902","Up","Rdh16"
"7.01740904841947","Up","Gm23606"
"3.9565913839372402","Up","Gm6051"
"2.6713888142695499","Up","Foxa1"
"4.0713124434671304","Up","Cfd"
"3.2763204220972399","Up","Charlie13b"
"2.63979235400492","Up","RLTR42"
"-1.4487651544173299","Down","Meg3"
"5.9945876836129104","Up","Epha6"
"6.0762796127712297","Up","Gm43546"
"7.3249830834006904","Up","Cst7"
"-1.5832807739994199","Down","Ajuba"
"2.7438390273213402","Up","LTR33A"
"4.92357543901851","Up","RP24-548A13.4"
"2.1911365583471998","Up","RLTR13B3"
"2.52334689971048","Up","Gm13136"
"-1.8167223610888401","Down","Ccdc88c"
"3.9457285142897698","Up","Mroh8"
"-1.4109410803848399","Down","Zfp57"
"3.0409316556905899","Up","Arhgap31"
"4.6032039931094797","Up","Rny1"
"-1.7637801177739401","Down","Klf13"
"-1.7840862834073601","Down","Cnpy1"
"-1.71549319817325","Down","Gpa33"
"2.7890313760941199","Up","Pramef17"
"-1.5754627371529699","Down","Cdyl2"
"-1.43552124694531","Down","Tns3"
"-1.5286369854966599","Down","Epha4"
"-1.4641410747366099","Down","Mllt6"
"5.5066904082206598","Up","Gm12092"
"6.0582071891534","Up","Gm44400"
"4.1095262612937002","Up","Plcl1"
"-1.53979097211172","Down","Zscan10"
"4.0372331509930097","Up","Gm12230"
"3.6184702024103901","Up","Hist3h2ba"
"-1.65373528109321","Down","Traf4"
"-1.7099180355308601","Down","Vangl1"
"9.1506045204658406","Up","Apol7a"
"9.2941064001502909","Up","Gm43617"
"-1.6591051208206899","Down","Fzd7"
"-1.40333741407706","Down","Macf1"
"3.2342193176819798","Up","MER45C"
"4.6810358310204201","Up","RP24-235N21.4"
"4.7744331815346897","Up","Gm14017"
"4.0843343572585704","Up","Gm8225"
"6.5174523932919399","Up","Gm23179"
"-1.5308737472373899","Down","Spry4"
"2.2567764366928298","Up","Zfp119a"
"-1.64549265989543","Down","Pkd2"
"3.2426358707215499","Up","Tdrd9"
"-1.8392539781392501","Down","F2rl1"
"2.1902864708693901","Up","Gm11841"
"2.4825393218784502","Up","Gm37738"
"-1.7990421399891801","Down","Phlda3"
"6.0327827064040402","Up","Gm5306"
"2.80207324103002","Up","LTR41B"
"4.8602524620042002","Up","Cldn34c3"
"3.6657623614461801","Up","Dnah7a"
"2.6865464667190602","Up","Hoxd13"
"2.6219293214541599","Up","Abhd3"
"3.2252600892346801","Up","Gm38319"
"4.3721608548585804","Up","Hist1h4j"
"3.9330298394774399","Up","Slco1b2"
"-1.6792330360196801","Down","Nodal"
"7.6716352024850503","Up","Gm37958"
"-1.4818809644709301","Down","Mtss1"
"4.4454396909896996","Up","Gm12633"
"-1.7044859267099901","Down","Bcar1"
"2.3698961372039902","Up","MLT1N2"
"2.1189360047060002","Up","MLT2D"
"2.6363943615269099","Up","MER63B"
"3.5902675358796698","Up","Gm6086"
"-1.5870605874444501","Down","Myrf"
"3.76699689804855","Up","UCON29"
"-1.59624324873162","Down","Ptch1"
"5.2412284224088204","Up","Olfr1276"
"-1.86838497676888","Down","Ankrd52"
"-1.8095689820890499","Down","Ash1l"
"-1.4772246783457601","Down","Fgf4"
"-1.83715610403157","Down","Fam43a"
"6.0071440528706104","Up","Oog4"
"-1.57313658313799","Down","Ubl3"
"-1.3610924763043799","Down","Trim71"
"-1.3836279820044299","Down","Agrn"
"-1.89486749933902","Down","Afap1"
"-1.51912533323288","Down","Hmces"
"-1.7648852820350001","Down","Pidd1"
"-1.70984340934768","Down","Sptbn2"
"3.0234997943508102","Up","Trim52"
"3.1140396408542599","Up","Ninj2"
"6.62478838639072","Up","Gm16561"
"-1.3764556566515","Down","Myh9"
"4.2211529483176999","Up","Gm45109"
"-1.8693744274114299","Down","Zfp365"
"5.4314751019429997","Up","Obox4-ps11"
"5.3960467061664801","Up","Obox3-ps7"
"3.13298336074826","Up","MER113A"
"6.4450342354085199","Up","Gm38065"
"-1.9944405273411601","Down","Cpsf4l"
"-1.6287749921980399","Down","Zfp704"
"6.0216009346205501","Up","Gm15000"
"-1.75786658532408","Down","Myc"
"-1.93867119713485","Down","Otx2"
"-1.5556054679612099","Down","Plekha1"
"-1.4843161080157901","Down","Stat3"
"-1.6578300231254","Down","Irak3"
"5.1126307698893498","Up","Mir6351"
"5.3158877242839102","Up","Olfr1277"
"-1.50531836983684","Down","Plec"
"8.9747579921727301","Up","Gm7346"
"-1.3559470613896201","Down","Mga"
"3.1374512614080898","Up","Gm16091"
"6.68111203282246","Up","Gm16560"
"6.4507151961443903","Up","Padi1"
"8.7319546648420001","Up","Gm7257"
"-1.73548590867311","Down","Ptp4a3"
"5.0770070923352799","Up","Mroh3"
"4.6796630575429896","Up","Hs3st5"
"-1.75550157123436","Down","Sall3"
"2.7537342934352398","Up","Gpd1"
"7.4247594658811797","Up","Gm43133"
"-1.83271691404017","Down","Src"
"3.0378301034419199","Up","Hist1h1b"
"-1.48647841603268","Down","Plekha7"
"2.0867986365815199","Up","2810408I11Rik"
"-1.60474533333466","Down","Notch1"
"-1.5413289009303599","Down","Nectin2"
"-1.92603553392188","Down","Tfeb"
"-1.55698982334575","Down","Dse"
"6.6507864957544296","Up","Gm25189"
"4.1776643868585799","Up","Vgll1"
"3.5872035927881201","Up","Zaphod2"
"-1.3631874445846699","Down","Smg7"
"3.35822252905922","Up","MER54B"
"7.0706899184750904","Up","Gm42888"
"2.4927205141027802","Up","Tex40"
"3.4194528414328298","Up","Gm11934"
"2.47790431918237","Up","Bdnf"
"5.3260899745903902","Up","Olfr788"
"2.4478987758549899","Up","Zcchc12"
"6.0497250361496304","Up","Platr2"
"-1.9527965400649701","Down","Wdr45"
"3.8485618665155599","Up","Pglyrp1"
"3.1694749340724102","Up","MER47A"
"-1.5989256711647899","Down","Hunk"
"9.1206224472391604","Up","Gm23563"
"2.1132343336285802","Up","Tcp11l2"
"5.6473997884389204","Up","Vmn1r-ps152"
"-1.72611247832297","Down","Mesdc1"
"3.3397911018077502","Up","MER90"
"5.85354778635147","Up","Gm8094"
"-1.6511869389628999","Down","Bcl2l1"
"3.5693403417616199","Up","Iqck"
"4.0951088506654196","Up","A130048G24Rik"
"8.89687138952495","Up","Gm29388"
"-1.3469581709099001","Down","Dcp2"
"-1.5226466039884501","Down","Tsc22d1"
"-1.6775286314450999","Down","Jak3"
"2.5347328202394399","Up","Gm15879"
"-1.59906857081929","Down","Mthfr"
"-1.6971101586141999","Down","Cxxc5"
"5.1034934956224403","Up","Gm24617"
"6.3995135191766801","Up","Gm38389"
"2.5473745362487499","Up","L1ME3E"
"2.7734267365571199","Up","Eva1a"
"-1.57314338722311","Down","Ak1"
"-1.71788269584972","Down","Pced1b"
"4.5714527423211102","Up","Gm12823"
"-1.4495095639076201","Down","Ankrd10"
"-1.4657950218095599","Down","B3gnt7"
"-1.7603744578040399","Down","Gramd1a"
"9.0249972448200495","Up","Gm5800"
"2.2115815913883998","Up","Fam174b"
"-1.8446418248097201","Down","Cdk6"
"-1.67443882822005","Down","Wsb2"
"2.3996584918717301","Up","MLT2B5"
"9.0504290147582491","Up","Gm25569"
"2.7121064683409699","Up","Gm17494"
"2.2735261390367101","Up","Park2"
"2.3512023693755202","Up","Pcsk4"
"2.8439462646807798","Up","MER45R"
"-1.5149481793058099","Down","Mast2"
"5.0981839221270002","Up","MLT1G-int"
"-1.59125264462579","Down","Tmem8"
"-1.70887201972479","Down","St14"
"-1.3550334504160899","Down","Trim25"
"-1.2907958437203899","Down","Lama5"
"3.8079346396499698","Up","Gm20302"
"5.3090708952805201","Up","Gm15859"
"-1.5611033408934001","Down","Pdgfa"
"-1.58161378366211","Down","Fbxl18"
"-1.40602565246353","Down","Hmox1"
"-1.5482096517975199","Down","Smad7"
"-1.88998319346501","Down","Slc17a9"
"3.42158826806067","Up","Cfh"
"-1.38384528368273","Down","Plekhf2"
"-1.72768192588143","Down","Elf2"
"-1.351324962219","Down","Gja1"
"-1.81416387044813","Down","Btbd7"
"2.85163857330339","Up","LTR78B"
"3.2851528924800601","Up","Slfn8"
"-1.8597425700642101","Down","Zfp180"
"-1.60915052828559","Down","Zfp36l1"
"-1.4757302242599","Down","Hip1"
"5.18365092078104","Up","Gm1988"
"5.7790780233041099","Up","Rgn"
"-1.75382067539762","Down","Deaf1"
"-1.4989952477425399","Down","2610021A01Rik"
"2.9138885652538402","Up","LTR16A2"
"-1.7937052053143101","Down","Abca1"
"-1.4427139238620901","Down","Nr5a2"
"5.5235955808575499","Up","Gm6916"
"-1.8181997676527699","Down","Perp"
"3.50430360012894","Up","Tmem215"
"-1.8228211325181201","Down","Adgrl2"
"-1.4126311666068201","Down","Zfp553"
"3.1663171870468401","Up","Gm13461"
"-1.9962462031119601","Down","Tchp"
"2.5253733809675398","Up","MLT1D-int"
"5.1202467918292696","Up","Gm12730"
"-1.5246854065867801","Down","Dab2ip"
"-1.43018338472869","Down","C77370"
"8.8716597000859299","Up","Gm22112"
"-1.8627588211097099","Down","Sox4"
"2.9152784146938","Up","Gm10772"
"-1.4572356149499099","Down","Gpt2"
"-1.7065512732829","Down","Lypla2"
"-1.5898797451822799","Down","Phf13"
"4.2166965241485803","Up","Gm10436"
"2.1307664567273998","Up","Ccpg1os"
"-1.8501276335054599","Down","Ralgds"
"3.0772838012485502","Up","Syt17"
"2.4115091125194001","Up","Gm12743"
"2.7645759519005302","Up","Gm26707"
"2.4212053570441201","Up","Zaphod"
"-1.8950969246310001","Down","Ccdc137"
"-1.40230710288342","Down","Fxyd6"
"2.6293019468710201","Up","Rab2b"
"5.8097673740501596","Up","Gm17017"
"-1.55074788695549","Down","Rnf169"
"2.04473615652214","Up","Spata24"
"5.5580298523898399","Up","Olfr328"
"-1.3805851369591999","Down","Ahdc1"
"8.84015245384672","Up","Gm3159"
"2.9985159883915502","Up","Gm42726"
"-1.8120242270924301","Down","Tspan9"
"4.8921512913122003","Up","B020004C17Rik"
"-1.9172203134177701","Down","Nupr1"
"-1.8741451805635001","Down","Chd3"
"4.4387508554556598","Up","Gm24046"
"-1.4269624536293899","Down","Sik1"
"-1.3315419587128701","Down","Ldb1"
"-1.5373626611932201","Down","Pawr"
"7.0821742384051403","Up","Gm4788"
"-1.69641107171928","Down","Txndc12"
"-1.3234266569456199","Down","Cic"
"2.3397261273108199","Up","Fam84b"
"2.6523901403907","Up","Col1a1"
"-1.9358847049317001","Down","Gpr4"
"-1.40059114770413","Down","Asxl2"
"-1.96364225149594","Down","Tdrp"
"3.9381757690787902","Up","4930519A11Rik"
"-1.55510567570077","Down","Zswim1"
"-1.8595149175378101","Down","Zfp383"
"3.7605434228305299","Up","Grid1"
"-1.7086041622533601","Down","Zbtb7a"
"-1.5772059417675099","Down","Rara"
"9.0797028128248893","Up","Gm11291"
"4.4566338926614799","Up","A630035G10Rik"
"5.9904773132549298","Up","Gm12949"
"-1.44510819453548","Down","Fam129b"
"5.1893055959957399","Up","9330175E14Rik"
"3.0129095576373599","Up","Abca13"
"2.0284134925188599","Up","A930024E05Rik"
"3.1407266127959499","Up","LTR55"
"-1.2853772561232799","Down","Slc20a1"
"-1.3962977880948","Down","Mafg"
"-1.5774080612627499","Down","Ubald2"
"4.2039581314722003","Up","Gm26586"
"-1.3595425410031701","Down","Socs3"
"-1.8778096975868099","Down","Usp46"
"-1.6930769382541699","Down","Sox13"
"-1.98335032737638","Down","Mgat5"
"2.7457354652213799","Up","6430550D23Rik"
"2.5455043814652698","Up","RLTR13A2"
"3.1409999482136799","Up","1700120C14Rik"
"-1.25796091741881","Down","Mlec"
"-1.4116696750273401","Down","Nktr"
"2.0783840320901001","Up","Synpo2"
"6.2713182696786696","Up","Lcn9"
"4.5227628119482199","Up","Gm21168"
"-1.28240992040327","Down","Spen"
"-1.49277726007918","Down","H2-M5"
"-1.80250089986816","Down","Ppard"
"-1.78069826603012","Down","Tmem186"
"-1.36541500191297","Down","Myadm"
"-1.55345543050182","Down","Dapk1"
"-1.6841679076685201","Down","Meaf6"
"4.9208597521100703","Up","Nudt12os"
"-1.72941099419033","Down","Arhgap39"
"3.7323759302814099","Up","RLTR47_MM"
"-1.6488349019275601","Down","Arl6ip5"
"-1.31390199696655","Down","Plxna1"
"2.4476768330910001","Up","AmnSINE2"
"-1.3366870247987299","Down","Erf"
"-1.49241816981209","Down","Bbx"
"4.3386502681249501","Up","Ppargc1a"
"-1.8134300595811601","Down","Mecp2"
"-1.37114778170023","Down","B4galt6"
"8.6642525529183594","Up","Gm13041"
"-1.56722085206489","Down","Krba1"
"4.3821716117301204","Up","Gm15720"
"2.0877300186404799","Up","Cfap43"
"8.1504784253222908","Up","Gm12804"
"-1.56919323892538","Down","Erbb3"
"-1.3602278491231301","Down","Erdr1"
"2.4958755285455898","Up","Spata21"
"4.4435983952353597","Up","Gm807"
"-1.46871926486704","Down","Xbp1"
"-1.3992638289366901","Down","Firre"
"-1.5701229213433401","Down","Dsg2"
"-1.20084714832589","Down","Etv5"
"-1.25165003381725","Down","Slc25a36"
"-1.9380986651110801","Down","Slc6a15"
"-1.3296394993748399","Down","Dynll2"
"2.5611133309595502","Up","Ttll7"
"-1.9065846435293099","Down","Stard8"
"-1.88703062769379","Down","Atp2b4"
"-1.39957386382574","Down","Trim8"
"-1.35100457658063","Down","Ing5"
"2.0680954822186699","Up","RLTR13C3"
"-1.2614469945615701","Down","Ppp1r15b"
"-1.2306238798576401","Down","Ago2"
"-1.3635585315540499","Down","Arid2"
"8.6911185124335404","Up","Apol9a"
"-1.7978465865908999","Down","Prrg4"
"-1.9973433565230301","Down","Abhd16a"
"-1.46310905486089","Down","Sbno2"
"-1.54354546978026","Down","Adam19"
"-1.23974129096431","Down","Setd5"
"-1.5008812279396899","Down","Dlgap3"
"-1.67861964038","Down","Itga9"
"-1.5530649217767301","Down","Dazap2"
"-1.3213316648904501","Down","Tbc1d10b"
"-1.6193609969313201","Down","Lonrf1"
"6.3030073735767704","Up","Gm37852"
"-1.8486307482892299","Down","Mpzl2"
"3.8244412172482201","Up","Tnfsfm13"
"-1.15042813888996","Down","Tet1"
"4.4250881378256102","Up","Hist1h2bg"
"2.9944314927851798","Up","Csmd2"
"3.5913269185270198","Up","Faiml"
"9.0368736183397793","Up","Gm7869"
"-1.9936744971064699","Down","Bmp4"
"2.09500383634203","Up","MER117"
"2.7776634393473598","Up","Tigger16b"
"-1.8922655761285001","Down","Plpp1"
"-1.3560541677034901","Down","Clcn6"
"7.0381867122128501","Up","Gm24490"
"-1.81478444212905","Down","Celsr1"
"-1.5335249102305599","Down","Opa3"
"-1.84909909280106","Down","Klf15"
"8.6351092589590301","Up","AY761184"
"-1.38620071347617","Down","Spred1"
"-1.85689811584364","Down","Lrfn1"
"-1.4658163400194399","Down","Pik3r2"
"-1.5437689987244401","Down","Crip2"
"6.6836808963733496","Up","Gm26475"
"-1.6461297761328999","Down","Trerf1"
"-1.88905158638125","Down","4933427D14Rik"
"7.0317611378056304","Up","Gm25193"
"-1.49687262837391","Down","Klhl21"
"2.04818087659728","Up","Tigger13a"
"-1.6505386482731099","Down","Arhgef17"
"4.7544237725146203","Up","Ip6k3"
"2.2977281438276398","Up","Sp3os"
"-1.4346838578632299","Down","Rfx2"
"2.21684511252966","Up","Otud6a"
"-1.5513959016883101","Down","Zbtb8a"
"3.00580826930431","Up","Charlie23a"
"6.1795182157452402","Up","Gm37596"
"-1.6619521709717999","Down","Pxdn"
"-1.4932648417187799","Down","Kifc5b"
"8.7909055838632408","Up","4930515B02Rik"
"-1.5686751989315","Down","Adat1"
"-1.23791810140815","Down","Kdm3b"
"3.0305088232910502","Up","Traf5"
"-1.1794431686398701","Down","AU018091"
"-1.5414437904913301","Down","Cipc"
"-1.96557905676475","Down","Gprc5a"
"-1.3462421066682599","Down","Epb41l4a"
"-1.59404170581306","Down","Reep3"
"-1.2352272092272401","Down","Ifitm1"
"2.4295989698721998","Up","Ttc39c"
"-1.5350497437391599","Down","Slc12a4"
"-1.6615573639508701","Down","Prr3"
"-1.64409191961019","Down","Lrch3"
"2.08928954908089","Up","Irgm1"
"-1.46978968072597","Down","Atp8b2"
"-1.64256456403971","Down","Fhod1"
"2.52667328014974","Up","Alk"
"-1.8096649338820201","Down","43532"
